Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,SMA20,Upper Band,Lower Band
2025-04-08,79163.24000000,80867.99000000,76239.90000000,76322.42000000,35317.32063000,2025-04-08 23:59:59.999,2775277777.10246080,5512751,15704.73031000,1235370767.11535030,83575.582,89521.45583735696,77629.70816264303
2025-04-09,76322.42000000,83588.00000000,74620.00000000,82615.22000000,75488.28772000,2025-04-09 23:59:59.999,5980231256.22249600,7741252,39491.62958000,3137004042.95926080,83495.1735,89447.65292952964,77542.69407047037
2025-04-10,82615.22000000,82753.21000000,78464.36000000,79607.30000000,33284.80718000,2025-04-10 23:59:59.999,2690294353.84784260,4529545,16339.91910000,1321475356.02008490,83271.099,89462.11194538343,77080.08605461658
2025-04-11,79607.30000000,84300.00000000,78969.58000000,83423.84000000,34435.43797000,2025-04-11 23:59:59.999,2830363945.17875230,4423157,18019.58367000,1482515278.91770430,83250.2615,89436.00694566056,77064.51605433943
2025-04-12,83423.83000000,85905.00000000,82792.95000000,85276.90000000,18470.74437000,2025-04-12 23:59:59.999,1557403252.92675150,2501196,9526.72644000,803747272.78346800,83209.9815,89328.19608362735,77091.76691637264
2025-04-13,85276.91000000,86100.00000000,83034.23000000,83760.00000000,24680.04181000,2025-04-13 23:59:59.999,2086106375.43925540,3275879,11658.67909000,986303246.09318360,83023.0735,88809.08138703459,77237.06561296541
2025-04-14,83760.00000000,85799.99000000,83678.00000000,84591.58000000,28659.09348000,2025-04-14 23:59:59.999,2429132805.08152890,3921522,15196.58929000,1288815999.14061730,82883.00899999999,88350.47631384546,77415.54168615452
2025-04-15,84591.58000000,86496.42000000,83600.00000000,83643.99000000,20910.99528000,2025-04-15 23:59:59.999,1780972414.39560070,2910533,10439.36072000,889895753.16736510,82719.75,87866.61913714331,77572.88086285669
2025-04-16,83643.99000000,85500.00000000,83111.64000000,84030.38000000,20867.24519000,2025-04-16 23:59:59.999,1753910031.20092420,3264730,10456.76900000,878939829.48483680,82559.6685,87298.61093258928,77820.72606741072
2025-04-17,84030.38000000,85470.01000000,83736.26000000,84947.91000000,13728.84772000,2025-04-17 23:59:59.999,1161659427.38626280,2003405,6424.41565000,543726754.41870160,82585.845,87373.68766006205,77798.00233993796
2025-04-18,84947.92000000,85132.08000000,84303.96000000,84474.69000000,6529.96315000,2025-04-18 23:59:59.999,552648483.64748710,840009,2911.78856000,246467088.26214660,82677.1525,87539.1077257794,77815.1972742206
2025-04-19,84474.70000000,85677.99000000,84364.45000000,85077.01000000,9666.58153000,2025-04-19 23:59:59.999,823222752.28424930,875226,5416.30087000,461342923.99908200,82811.5035,87787.21801262454,77835.78898737548
2025-04-20,85077.00000000,85320.76000000,83949.52000000,85179.24000000,8091.67725000,2025-04-20 23:59:59.999,685253644.89183620,944130,3843.48314000,325482835.73783290,82942.965,88027.33517972306,77858.59482027694
2025-04-21,85179.24000000,88465.99000000,85144.76000000,87516.23000000,31773.37262000,2025-04-21 23:59:59.999,2773299591.46706560,3041395,17216.39877000,1502705225.13413500,83060.85949999999,88461.05988026202,77660.65911973796
2025-04-22,87516.22000000,93888.00000000,87076.03000000,93442.99000000,43872.74705000,2025-04-22 23:59:59.999,3967785064.12817020,3268475,22777.77047000,2062639579.20308550,83607.1945,90716.01361627142,76498.37538372858
2025-04-23,93442.99000000,94696.05000000,91935.41000000,93691.08000000,27404.16808000,2025-04-23 23:59:59.999,2560279933.94795160,3016536,13128.05774000,1226992558.57654620,84131.09400000001,92542.64912914477,75719.53887085525
2025-04-24,93691.07000000,94005.00000000,91660.01000000,93980.47000000,19497.06071000,2025-04-24 23:59:59.999,1811120137.31467870,2797383,8565.18128000,795787487.36089810,84635.624,94127.37933301617,75143.86866698382
2025-04-25,93980.47000000,95758.04000000,92855.96000000,94638.68000000,27500.66648000,2025-04-25 23:59:59.999,2596877713.64017280,3331828,13072.22136000,1234153095.72926820,85190.65849999999,95660.05052679704,74721.26647320294
2025-04-26,94638.68000000,95199.00000000,93870.69000000,94628.00000000,9415.06875000,2025-04-26 23:59:59.999,889627361.84144470,1475983,4156.22463000,392757114.43835790,86000.5585,96769.68548152616,75231.43151847384
2025-04-27,94628.00000000,95369.00000000,93602.58000000,93749.30000000,11162.84100000,2025-04-27 23:59:59.999,1052334792.18661890,1918160,5250.08719000,495112239.10816970,86729.8615,97524.92244648759,75934.80055351241
2025-04-28,93749.29000000,95630.00000000,92800.01000000,95011.18000000,22157.53351000,2025-04-28 23:59:59.999,2092532996.55517170,3424740,11626.77592000,1098667305.23999790,87664.2995,97886.41462758849,77442.1843724115
2025-04-29,95011.18000000,95461.53000000,93742.54000000,94256.82000000,16955.34020000,2025-04-29 23:59:59.999,1607154803.46754770,3020875,7112.68469000,674688527.81306600,88246.37950000001,98583.10054383252,77909.6584561675
2025-04-30,94256.82000000,95228.45000000,92910.00000000,94172.00000000,17661.27510000,2025-04-30 23:59:59.999,1664825670.98312510,3214149,8393.21620000,791272380.03124470,88974.6145,98787.60072507031,79161.62827492968
2025-05-01,94172.00000000,97424.02000000,94130.43000000,96489.91000000,21380.45343000,2025-05-01 23:59:59.999,2053857614.27326720,2925716,10925.87308000,1049157198.85876350,89627.91799999999,99622.99340051037,79632.84259948961
2025-05-02,96489.90000000,97895.68000000,96350.00000000,96887.14000000,14905.74811000,2025-05-02 23:59:59.999,1446387651.58405750,2698263,7440.33531000,722022817.22461990,90208.43000000001,100484.17908023787,79932.68091976215
2025-05-03,96887.13000000,96935.67000000,95753.01000000,95856.42000000,9723.34838000,2025-05-03 23:59:59.999,935906144.96514980,1181239,3929.40490000,378271292.44431450,90813.251,100913.36787003173,80713.13412996828
2025-05-04,95856.42000000,96304.48000000,94151.38000000,94277.62000000,11036.38342000,2025-05-04 23:59:59.999,1053542403.85315880,1674726,4385.33486000,418573470.85696230,91297.553,101064.95752230634,81530.14847769366
2025-05-05,94277.61000000,95199.00000000,93514.10000000,94733.68000000,17251.18189000,2025-05-05 23:59:59.999,1626999380.17599680,2623300,8399.64855000,792299650.33952020,91852.0375,101031.43420860912,82672.64079139089
2025-05-06,94733.68000000,96920.65000000,93377.00000000,96834.02000000,16122.64513000,2025-05-06 23:59:59.999,1526847764.56366820,2512960,7505.95734000,711372483.61171350,92492.2195,101145.62105092211,83838.8179490779
2025-05-07,96834.02000000,97732.00000000,95784.61000000,97030.50000000,16644.83854000,2025-05-07 23:59:59.999,1611730124.59245430,2849139,8316.74471000,805430612.40553540,93096.349,101201.79080316843,84990.90719683157
2025-05-08,97030.50000000,104145.76000000,96876.29000000,103261.60000000,34962.02847000,2025-05-08 23:59:59.999,3508645830.56501440,4991147,18547.23009000,1861334478.36442700,94035.6945,102287.24379031577,85784.14520968423
2025-05-09,103261.61000000,104361.30000000,102315.14000000,102971.99000000,27617.39907000,2025-05-09 23:59:59.999,2847518447.98151310,4406929,14525.20381000,1497826622.32618800,94930.44350000001,102969.90074618251,86890.98625381751
2025-05-10,102971.99000000,104984.57000000,102818.76000000,104809.53000000,15324.78611000,2025-05-10 23:59:59.999,1588386278.50241500,2227845,8258.23478000,856095289.52166460,95911.958,103728.93159615995,88094.98440384005
2025-05-11,104809.53000000,104972.00000000,103345.06000000,104118.00000000,17987.12197000,2025-05-11 23:59:59.999,1873381777.21242540,3100176,9071.95578000,944903285.10730800,96742.0465,104327.61521217243,89156.47778782756
2025-05-12,104118.00000000,105819.45000000,100718.37000000,102791.32000000,31272.77792000,2025-05-12 23:59:59.999,3242348937.38306910,5298407,16455.99797000,1707457796.58813950,97209.463,105085.60181706323,89333.32418293678
2025-05-13,102791.32000000,104976.25000000,101429.70000000,104103.72000000,21253.42409000,2025-05-13 23:59:59.999,2197244118.15236690,3703531,10705.97845000,1106609664.70779500,97730.095,105994.03097724111,89466.15902275889
2025-05-14,104103.72000000,104356.95000000,102602.05000000,103507.82000000,16452.90810000,2025-05-14 23:59:59.999,1704708279.38841090,3025221,8026.03333000,831783471.65436100,98206.4625,106656.612649455,89756.31235054499
2025-05-15,103507.83000000,104192.70000000,101383.07000000,103763.71000000,17998.98604000,2025-05-15 23:59:59.999,1850183474.52920360,4139477,8475.18036000,871244345.56413600,98662.714,107285.3836017379,90040.04439826211
2025-05-16,103763.71000000,104550.33000000,103100.49000000,103463.90000000,15683.88024000,2025-05-16 23:59:59.999,1628832372.32414810,3237442,7555.15801000,784850382.19427470,99104.509,107762.12944666327,90446.88855333674
2025-05-17,103463.90000000,103709.86000000,102612.50000000,103126.65000000,11250.89622000,2025-05-17 23:59:59.999,1160418362.95061810,2568597,5335.11525000,550379728.73385010,99573.3765,108023.05392992983,91123.69907007017
2025-05-18,103126.65000000,106660.00000000,103105.09000000,106454.26000000,21599.98726000,2025-05-18 23:59:59.999,2262214972.07493840,3193300,11664.89904000,1221914552.05520120,100145.53050000001,108840.61922898646,91450.44177101356
2025-05-19,106454.27000000,107108.62000000,102000.00000000,105573.74000000,30260.03524000,2025-05-19 23:59:59.999,3150324504.59545150,4881371,14208.30900000,1480452895.08415620,100711.3765,109264.69670645545,92158.05629354455
2025-05-20,105573.73000000,107320.00000000,104184.72000000,106849.99000000,23705.48275000,2025-05-20 23:59:59.999,2509102444.66959820,3878351,12350.46275000,1307273652.38952320,101345.276,109735.61091965453,92954.94108034547
2025-05-21,106850.00000000,110797.38000000,106100.01000000,109643.99000000,45531.04034500,2025-05-21 23:59:59.999,4914709514.32002680,6835279,23661.64939500,2555528481.09872580,102002.98000000001,110841.07641723227,93164.88358276775
2025-05-22,109643.99000000,111980.00000000,109177.37000000,111696.21000000,31630.77313000,2025-05-22 23:59:59.999,3509432834.57341730,5794216,16584.56293000,1840083098.58278590,102743.4335,112234.18484894294,93252.68215105706
2025-05-23,111696.22000000,111800.00000000,106800.00000000,107318.30000000,31737.72309000,2025-05-23 23:59:59.999,3469704446.39040470,5251192,14309.31652000,1565622441.18751700,103316.5275,112433.11653702316,94199.93846297683
2025-05-24,107318.30000000,109506.03000000,106875.41000000,107761.91000000,16782.53129000,2025-05-24 23:59:59.999,1819958819.77485860,2805418,8786.90747000,953683093.32165700,103990.742,112246.53680530786,95734.94719469214
2025-05-25,107761.90000000,109299.99000000,106600.64000000,109004.19000000,17710.04695000,2025-05-25 23:59:59.999,1904366455.42585800,3151168,7867.16712000,846688135.00971360,104704.2675,112002.5772331362,97405.95776686381
2025-05-26,109004.20000000,110422.22000000,108670.58000000,109434.79000000,14649.11593000,2025-05-26 23:59:59.999,1605578282.10790310,2887863,7301.11288000,800269021.19227970,105334.30600000001,111911.9134797013,98756.69852029873
2025-05-27,109434.78000000,110718.00000000,107516.57000000,108938.17000000,21276.65635000,2025-05-27 23:59:59.999,2327603851.11926510,3735509,9969.89271000,1090553624.46159920,105929.68950000001,111406.01908427771,100453.3599157223
2025-05-28,108938.17000000,109284.70000000,106769.43000000,107781.78000000,15633.78829000,2025-05-28 23:59:59.999,1689136748.51303130,2933262,6877.27341000,743282966.72071960,106155.69850000001,111540.73270167658,100770.66429832345
2025-05-29,107781.78000000,108891.91000000,105322.86000000,105589.75000000,19834.70116000,2025-05-29 23:59:59.999,2128639017.50816180,3774926,9457.49356000,1015173771.54898980,106286.5865,111469.2495616158,101103.92343838421
2025-05-30,105589.75000000,106313.12000000,103621.00000000,103985.48000000,23706.49799000,2025-05-30 23:59:59.999,2493078549.59186090,4307572,11070.98746000,1164158558.64358540,106245.384,111490.21956008647,101000.54843991355
2025-05-31,103985.47000000,104900.00000000,103068.55000000,104591.88000000,11289.35922000,2025-05-31 23:59:59.999,1174000801.50703790,2343787,5278.95175000,548980630.84935780,106269.07800000001,111477.6036006604,101060.55239933962
2025-06-01,104591.88000000,105866.91000000,103752.49000000,105642.93000000,9709.70006000,2025-06-01 23:59:59.999,1016188486.95059960,1939359,4640.35070000,485683466.93478430,106411.65849999999,111369.42086797512,101453.89613202486
2025-06-02,105642.93000000,105935.63000000,103659.88000000,105857.99000000,13453.98813000,2025-06-02 23:59:59.999,1409004206.98637330,2997656,6494.65497000,680177826.61441720,106499.372,111346.03731238235,101652.70668761765
2025-06-03,105858.00000000,106794.67000000,104872.50000000,105376.89000000,13259.52634000,2025-06-03 23:59:59.999,1402493746.59932180,2470698,6260.22436000,662160926.82412260,106592.82549999999,111265.57276871424,101920.07823128575
2025-06-04,105376.90000000,106000.00000000,104179.00000000,104696.86000000,14034.89482000,2025-06-04 23:59:59.999,1476928482.36887810,2274464,6979.94910000,734803757.41858380,106639.48300000001,111210.8226780096,102068.14332199041
2025-06-05,104696.86000000,105909.71000000,100372.26000000,101508.68000000,22321.50154000,2025-06-05 23:59:59.999,2301567892.53054470,3963295,10005.36019000,1031668517.04271110,106541.722,111468.79251680148,101614.65148319851
2025-06-06,101508.69000000,105333.00000000,101095.80000000,104288.44000000,15839.07385000,2025-06-06 23:59:59.999,1642382404.93557530,2709327,7655.60679000,793575821.43579320,106599.8115,111382.635783983,101816.98721601699
2025-06-07,104288.43000000,105900.00000000,103871.09000000,105552.15000000,8344.93206000,2025-06-07 23:59:59.999,877915380.95482310,1402494,3970.01912000,417664199.19127120,106554.706,111360.27092941145,101749.14107058856
2025-06-08,105552.15000000,106488.14000000,104964.14000000,105734.00000000,8048.06305000,2025-06-08 23:59:59.999,850887129.42829760,1295154,4361.42266000,461098506.08832400,106562.719,111361.92699964126,101763.51100035873
2025-06-09,105734.01000000,110530.17000000,105318.37000000,110263.02000000,19975.37451000,2025-06-09 23:59:59.999,2154922022.22117280,2839846,10623.88217000,1146790065.51356160,106733.3705,111810.27697493267,101656.46402506734
2025-06-10,110263.02000000,110400.00000000,108331.03000000,110274.39000000,17071.82839000,2025-06-10 23:59:59.999,1867620550.19217290,3003420,8009.29581000,876411274.39694880,106764.89050000001,111925.02911410846,101604.75188589156
2025-06-11,110274.39000000,110392.01000000,108064.00000000,108645.12000000,13115.91638000,2025-06-11 23:59:59.999,1434884639.75063030,2667014,6030.96867000,659947218.00338690,106612.33600000001,111319.11249010442,101905.5595098956
2025-06-12,108645.13000000,108813.55000000,105671.72000000,105671.73000000,17778.67218000,2025-06-12 23:59:59.999,1908309274.08683440,3517420,8291.22648000,890420511.47044150,106530.00749999999,111242.38947108634,101817.62552891365
2025-06-13,105671.74000000,106179.53000000,102664.31000000,106066.59000000,26180.81734000,2025-06-13 23:59:59.999,2735461890.69297020,5452577,12793.70705000,1337300355.99521930,106445.2415,111125.19988401255,101765.28311598746
2025-06-14,106066.59000000,106252.00000000,104300.00000000,105414.64000000,8798.93969000,2025-06-14 23:59:59.999,925568614.17840650,1521776,3848.55498000,405001275.92627160,106265.764,110805.74378960143,101725.78421039856
2025-06-15,105414.63000000,106128.57000000,104494.53000000,105594.01000000,7164.20047000,2025-06-15 23:59:59.999,754596887.87480040,1564768,3356.46912000,353608577.68537740,106073.725,110367.54372548683,101779.90627451318
2025-06-16,105594.02000000,108952.38000000,104980.37000000,106794.53000000,14922.66540000,2025-06-16 23:59:59.999,1599849840.73252440,2928998,7442.34921000,797865030.13661780,105966.54299999999,110061.72454580905,101871.36145419093
2025-06-17,106794.53000000,107771.34000000,103371.02000000,104551.17000000,17866.33025000,2025-06-17 23:59:59.999,1883173484.89909980,3723010,8082.65290000,852365443.21135600,105805.0125,109853.30739270021,101756.71760729978
2025-06-18,104551.17000000,105550.27000000,103500.00000000,104886.78000000,13968.64167000,2025-06-18 23:59:59.999,1461383024.36220930,3468170,6656.31474000,696386846.69042960,105769.86399999999,109838.18550687938,101701.54249312059
2025-06-19,104886.79000000,105226.17000000,103929.27000000,104658.59000000,7678.60737000,2025-06-19 23:59:59.999,803402575.96204490,1718045,3583.19736000,374871407.41073340,105803.51950000001,109820.50027864112,101786.5387213589
2025-06-20,104658.59000000,106524.65000000,102345.00000000,103297.99000000,16419.06283000,2025-06-20 23:59:59.999,1714411911.01140170,3029404,7113.97039000,743649283.08002110,105738.825,109877.7935841224,101599.8564158776
2025-06-21,103297.98000000,103982.64000000,100837.90000000,102120.01000000,11154.21332000,2025-06-21 23:59:59.999,1144829784.73064180,2172578,4632.93703000,475270667.42267620,105562.679,110007.39478283942,101117.96321716059
2025-06-22,102120.02000000,103399.62000000,98200.00000000,100963.87000000,28746.41072000,2025-06-22 23:59:59.999,2892695407.80868790,5121309,13142.02965000,1322387353.31664010,105317.973,110210.56315368289,100425.38284631711
2025-06-23,100963.87000000,106074.20000000,99613.33000000,105333.93000000,27666.50609000,2025-06-23 23:59:59.999,2836166831.04444880,4944207,13408.20163000,1375654853.25846600,105315.825,110208.34396355359,100423.3060364464
2025-06-24,105333.94000000,106290.00000000,104622.02000000,106083.00000000,14651.69335000,2025-06-24 23:59:59.999,1543451113.45636120,2973481,6848.32158000,721631005.28932640,105385.13199999998,110280.00352018677,100490.2604798132
2025-06-25,106083.00000000,108135.30000000,105808.03000000,107340.58000000,16701.15551000,2025-06-25 23:59:59.999,1789545470.94629000,2988892,8576.13709000,919352853.80641200,105676.727,110285.76247594101,101067.69152405899
2025-06-26,107340.59000000,108272.45000000,106562.50000000,106947.06000000,10573.27279000,2025-06-26 23:59:59.999,1136093974.68160140,2597742,4983.08998000,535471528.19449270,105809.65800000001,110403.43480206358,101215.88119793644
2025-06-27,106947.06000000,107735.34000000,106356.76000000,107047.59000000,12232.44042000,2025-06-27 23:59:59.999,1308420348.91000950,2304499,4862.28010000,520251258.37876640,105884.43000000001,110509.1366122813,101259.72338771871
2025-06-28,107047.58000000,107577.75000000,106811.51000000,107296.79000000,3282.17352000,2025-06-28 23:59:59.999,352025390.60311350,653305,1514.41959000,162441164.01323960,105962.56950000001,110629.1944359618,101295.94456403822
2025-06-29,107296.79000000,108528.50000000,107172.52000000,108356.93000000,6831.73640000,2025-06-29 23:59:59.999,736708189.94956840,1223202,3771.10895000,406653127.09208040,105867.26499999998,110232.19758254012,101502.33241745985
2025-06-30,108356.93000000,108789.99000000,106733.33000000,107146.50000000,9754.12491000,2025-06-30 23:59:59.999,1050407152.34505800,1773485,4331.38130000,466474537.78821220,105710.87049999999,109610.25047136299,101811.49052863699
2025-07-01,107146.51000000,107540.00000000,105250.85000000,105681.14000000,10505.62437000,2025-07-01 23:59:59.999,1117432945.89263660,2013289,4648.91727000,494549276.18377850,105562.67150000001,109209.62652887225,101915.71647112777
2025-07-02,105681.13000000,109730.00000000,105100.19000000,108849.60000000,17691.89592000,2025-07-02 23:59:59.999,1915699005.87728970,2444708,9248.43029000,1002261738.20887520,105721.56499999999,109654.24580491164,101788.88419508834
2025-07-03,108849.59000000,110529.18000000,108530.40000000,109584.78000000,13047.08225000,2025-07-03 23:59:59.999,1429459048.63832610,2568944,6961.89686000,763022147.91167700,105897.47449999998,110193.12473152409,101601.82426847587
2025-07-04,109584.77000000,109767.59000000,107245.00000000,107984.24000000,11793.86615000,2025-07-04 23:59:59.999,1276215111.66836520,1975212,4787.79822000,518313226.96675600,106025.95449999999,110413.52595917914,101638.38304082085
2025-07-05,107984.25000000,108420.56000000,107756.31000000,108198.12000000,3736.97570000,2025-07-05 23:59:59.999,403928702.19674760,710020,1803.68528000,194976807.36330110,106156.16,110643.19109400909,101669.12890599092
2025-07-06,108198.12000000,109700.00000000,107800.01000000,109203.84000000,6447.60700000,2025-07-06 23:59:59.999,700733299.51121990,1256591,3209.35902000,348780644.23317400,106276.62550000001,110960.85383222665,101592.39716777336
2025-07-07,109203.85000000,109700.00000000,107513.20000000,108262.94000000,9405.37601000,2025-07-07 23:59:59.999,1020848316.05370420,1961940,3920.92229000,425664101.80223870,106462.21399999999,111152.71646121939,101771.7115387806
2025-07-08,108262.94000000,109216.56000000,107429.57000000,108922.98000000,9216.02080000,2025-07-08 23:59:59.999,1000112813.43989430,1723244,4371.98866000,474674358.99748990,106664.024,111416.03620216511,101912.0117978349
2025-07-09,108922.99000000,111999.79000000,108324.53000000,111233.99000000,17282.28650000,2025-07-09 23:59:59.999,1902054744.19492400,2328484,8935.70327000,983405508.74821380,106992.794,112059.99969337354,101925.58830662645
2025-07-10,111234.00000000,116868.00000000,110500.00000000,116010.00000000,24883.45066500,2025-07-10 23:59:59.999,2826460280.44522334,3227017,12900.13546700,1465777460.94107554,107628.39450000001,113810.58269795707,101446.20630204295
2025-07-11,116010.01000000,118869.98000000,115222.22000000,117527.66000000,25873.52114800,2025-07-11 23:59:59.999,3039521803.02724685,3708194,12502.93116800,1468374333.95021235,108398.777,115467.25060221247,101330.30339778753
2025-07-12,117527.66000000,118200.00000000,116900.05000000,117420.00000000,8446.60437000,2025-07-12 23:59:59.999,993093353.40689040,1441851,3784.55219000,444996040.90597870,109221.5835,116474.75234864175,101968.41465135824
2025-07-13,117420.00000000,119488.00000000,117224.79000000,119086.64000000,9550.79294700,2025-07-13 23:59:59.999,1132096857.01169159,1650283,4766.47430700,565024389.37239190,109909.219,118150.8184301404,101667.6195698596
2025-07-14,119086.65000000,123218.00000000,118905.18000000,119841.18000000,27269.34887700,2025-07-14 23:59:59.999,3299746181.07707340,4076133,14099.58074700,1705505292.66472420,110597.128,119741.33338018955,101452.92261981044
2025-07-15,119841.17000000,119940.83000000,115736.92000000,117758.09000000,32018.46083000,2025-07-15 23:59:59.999,3755258445.55327170,3805374,15667.30508000,1837578524.92386480,111118.00349999999,120659.34163108763,101576.66536891235
2025-07-16,117758.08000000,120063.84000000,117017.29000000,118630.43000000,17039.90851000,2025-07-16 23:59:59.999,2023850383.72348730,2429625,8355.96881000,992430971.36759030,111702.17199999999,121592.5299716564,101811.81402834358
2025-07-17,118630.44000000,120998.71000000,117453.57000000,119177.56000000,15728.57651000,2025-07-17 23:59:59.999,1869114355.12316430,2347985,7696.17927000,914659207.57442780,112308.67050000001,122480.87817200547,102136.46282799455
2025-07-18,119177.56000000,120820.71000000,116812.76000000,117924.84000000,19924.66266000,2025-07-18 23:59:59.999,2367355518.47030790,2805236,8951.37863000,1063782057.47856260,112840.073,123020.29359266482,102659.85240733519
2025-07-19,117924.84000000,118499.90000000,117277.34000000,117840.00000000,6635.80306000,2025-07-19 23:59:59.999,783327898.49696960,1133382,2978.38320000,351626384.05029030,113314.22650000002,123498.62635326774,103129.8266467323
2025-07-20,117840.01000000,118856.80000000,116467.02000000,117265.12000000,12962.92889000,2025-07-20 23:59:59.999,1528864683.81608200,1615935,6581.33371000,776457462.98182540,113820.15750000002,123715.70554203127,103924.60945796876
2025-07-21,117265.11000000,119676.73000000,116515.00000000,117380.36000000,17107.33128000,2025-07-21 23:59:59.999,2020783266.96336490,2509543,8426.31812000,995117241.66790940,114405.11850000001,123635.69396296384,105174.54303703619
2025-07-22,117380.36000000,120247.80000000,116128.00000000,119954.42000000,20959.12973000,2025-07-22 23:59:59.999,2481252763.65191060,2778733,10811.45507000,1280627214.62852240,114960.35949999999,124119.55787925866,105801.16112074132
2025-07-23,119954.43000000,120090.00000000,117301.00000000,118755.99000000,14558.75083000,2025-07-23 23:59:59.999,1722126986.88666100,2101404,7070.08701000,836266328.74468310,115418.92000000001,124360.67594793353,106477.1640520665
2025-07-24,118756.00000000,119450.00000000,117103.10000000,118340.99000000,15806.89043000,2025-07-24 23:59:59.999,1873181653.20180740,2081435,7651.73992000,906619084.60359310,115936.75749999999,124242.58500601292,107630.92999398707
2025-07-25,118340.98000000,118451.57000000,114723.16000000,117614.31000000,38406.34873000,2025-07-25 23:59:59.999,4456778786.62049410,3282355,17042.77355000,1977873720.89647240,116407.567,123893.43579936684,108921.69820063315
2025-07-26,117614.31000000,118297.35000000,117138.38000000,117919.99000000,6991.67206000,2025-07-26 23:59:59.999,823629079.74931030,790372,3167.88355000,373290310.21643520,116843.3745,123536.28949054444,110150.45950945557
2025-07-27,117919.99000000,119766.65000000,117825.50000000,119415.55000000,9328.30919000,2025-07-27 23:59:59.999,1107883542.16079820,1095080,5238.30358000,622261561.25072770,117401.005,122821.2394616021,111980.7705383979
2025-07-28,119415.56000000,119800.00000000,117427.50000000,118062.32000000,13961.74754000,2025-07-28 23:59:59.999,1655882235.89651800,1824777,7224.91774000,857128354.22340880,117857.972,121526.73130658416,114189.21269341583
2025-07-29,118062.32000000,119273.36000000,116950.75000000,117950.76000000,15137.93445000,2025-07-29 23:59:59.999,1788682083.68564630,1956694,7988.93736000,944162800.07458740,118193.81049999999,120130.15255605914,116257.46844394084
2025-07-30,117950.75000000,118792.00000000,115796.23000000,117840.30000000,15586.73631000,2025-07-30 23:59:59.999,1832696878.22298590,1997369,7803.61434000,917632890.23365260,118285.32549999999,119939.55065618899,116631.10034381099
2025-07-31,117840.29000000,118922.45000000,115500.00000000,115764.08000000,17010.00730000,2025-07-31 23:59:59.999,2002870016.70224260,1859532,8313.51616000,979519362.06854240,118197.1465,120177.32726051875,116216.96573948125
2025-08-01,115764.07000000,116052.00000000,112722.58000000,113297.93000000,24487.10206000,2025-08-01 23:59:59.999,2810268577.15136990,4160829,11487.22120000,1318593418.06125480,117991.04300000002,120935.22880784239,115046.85719215765
2025-08-02,113297.92000000,114063.49000000,112003.00000000,112546.35000000,11507.33428000,2025-08-02 23:59:59.999,1301882737.32672200,2165714,5060.00835000,572586383.07173130,117664.02849999999,121433.14600808604,113894.91099191393
2025-08-03,112546.35000000,114799.97000000,111920.00000000,114208.80000000,7397.76046000,2025-08-03 23:59:59.999,841090034.15425410,1419281,3738.18331000,425246221.29553040,117382.4095,121305.13954723162,113459.67945276837
2025-08-04,114208.81000000,115720.00000000,114107.60000000,115055.03000000,9667.67916000,2025-08-04 23:59:59.999,1109938874.06297080,1954230,4715.29351000,541443274.80937470,117247.25649999999,121299.6069600395,113194.90603996048
2025-08-05,115055.03000000,115127.81000000,112650.00000000,114129.75000000,12042.79078000,2025-08-05 23:59:59.999,1371861747.14661660,2581052,5622.66754000,640570774.10106840,117022.22249999999,121247.34054918824,112797.10445081173
2025-08-06,114129.75000000,115716.00000000,113355.13000000,114992.27000000,9761.15318000,2025-08-06 23:59:59.999,1118028732.85891840,2026500,4872.24748000,558193207.67707200,116812.95799999998,121003.03655245129,112622.87944754868
2025-08-07,114992.27000000,117621.00000000,114259.00000000,117472.01000000,13468.56263000,2025-08-07 23:59:59.999,1564454297.83692700,2314671,7008.73753000,814088870.44463200,116790.3165,120959.94142358268,112620.69157641732
2025-08-08,117472.02000000,117630.00000000,115878.71000000,116674.74000000,10045.31278000,2025-08-08 23:59:59.999,1172199778.72425470,2095304,4584.90574000,534970598.46875020,116732.0535,120872.38269997455,112591.72430002544
2025-08-09,116674.74000000,117944.05000000,116299.13000000,116462.25000000,9514.13144000,2025-08-09 23:59:59.999,1111837601.70237220,1390951,4869.85416000,569228301.11699460,116691.90999999999,120826.04141066603,112557.77858933395
